Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Region,Order_Month
O11039,C0490,07-01-2023,Keyboard,Accessories,3,266,798,South,2023-01
O11040,C0169,26-11-2023,Laptop,Electronics,2,1058,2116,South,2023-11
O11041,C0306,18-08-2023,Laptop,Electronics,3,430,1290,East,2023-08
O11042,C0188,04-01-2023,Tablet,Electronics,1,562,562,North,2023-01
O11043,C0260,01-01-2023,Tablet,Electronics,3,551,1653,East,2023-01
O11044,C0189,18-10-2023,Keyboard,Accessories,2,506,1012,West,2023-10
O11045,C0283,01-02-2023,Monitor,Electronics,3,341,1023,South,2023-02
O11046,C0413,16-01-2023,Laptop,Electronics,2,557,1114,East,2023-01
O11047,C0260,17-01-2023,Mouse,Accessories,3,1104,3312,East,2023-01
O11048,C0489,12-05-2023,Printer,Office,2,1112,2224,South,2023-05
O11049,C0108,25-09-2023,Keyboard,Accessories,2,1139,2278,South,2023-09
O11050,C0255,10-09-2023,Tablet,Electronics,2,1163,2326,North,2023-09
O11051,C0090,25-08-2023,Mouse,Accessories,2,648,1296,South,2023-08
O11052,C0101,05-04-2023,Keyboard,Accessories,2,68,136,South,2023-04
O11053,C0229,12-01-2023,Monitor,Electronics,2,82,164,South,2023-01
O11054,C0246,28-11-2023,Keyboard,Accessories,3,954,2862,East,2023-11
O11055,C0117,28-09-2023,Monitor,Electronics,1,796,796,South,2023-09
O11056,C0274,16-09-2023,Tablet,Electronics,3,221,663,East,2023-09
O11057,C0421,05-07-2023,Headphones,Electronics,2,471,942,North,2023-07
O11058,C0523,09-03-2023,Tablet,Electronics,3,427,1281,East,2023-03
O11059,C0022,21-06-2023,Phone,Electronics,1,1171,1171,East,2023-06
O11060,C0503,04-07-2023,Keyboard,Accessories,2,1098,2196,North,2023-07
O11061,C0412,12-08-2023,Mouse,Accessories,3,193,579,West,2023-08
O11062,C0265,30-05-2023,Headphones,Electronics,3,482,1446,West,2023-05
O11063,C0554,22-02-2023,Monitor,Electronics,3,246,738,West,2023-02
O11064,C0123,05-12-2023,Headphones,Electronics,2,939,1878,South,2023-12
O11065,C0035,06-01-2023,Tablet,Electronics,1,1024,1024,West,2023-01
O11066,C0349,27-05-2023,Mouse,Accessories,2,638,1276,East,2023-05
O11067,C0340,24-06-2023,Printer,Office,3,171,513,West,2023-06
O11068,C0557,16-05-2023,Headphones,Electronics,1,500,500,East,2023-05
O11069,C0334,29-11-2023,Printer,Office,1,58,58,North,2023-11
O11070,C0226,05-10-2023,Laptop,Electronics,3,64,192,West,2023-10
O11071,C0266,27-07-2023,Laptop,Electronics,1,50,50,South,2023-07
O11072,C0012,11-12-2023,Printer,Office,1,355,355,North,2023-12
O11073,C0420,06-10-2023,Tablet,Electronics,2,986,1972,East,2023-10
O11074,C0427,25-01-2023,Keyboard,Accessories,3,1014,3042,South,2023-01
O11075,C0315,15-11-2023,Keyboard,Accessories,1,707,707,North,2023-11
O11076,C0155,09-06-2023,Tablet,Electronics,3,1129,3387,East,2023-06
O11077,C0249,19-11-2023,Laptop,Electronics,1,1141,1141,South,2023-11
O11078,C0429,26-09-2023,Printer,Office,2,655,1310,North,2023-09
O11079,C0367,04-12-2023,Laptop,Electronics,2,899,1798,South,2023-12
O11080,C0370,24-06-2023,Phone,Electronics,3,862,2586,East,2023-06
O11081,C0114,21-04-2023,Tablet,Electronics,3,1022,3066,North,2023-04
O11082,C0309,26-01-2023,Mouse,Accessories,3,84,252,South,2023-01
O11083,C0428,04-08-2023,Keyboard,Accessories,2,606,1212,North,2023-08
O11084,C0440,02-10-2023,Laptop,Electronics,3,988,2964,South,2023-10
O11085,C0289,28-01-2023,Tablet,Electronics,3,748,2244,East,2023-01
O11086,C0177,06-02-2023,Tablet,Electronics,1,1199,1199,South,2023-02
O11087,C0483,17-06-2023,Headphones,Electronics,2,176,352,West,2023-06
O11088,C0310,30-05-2023,Keyboard,Accessories,1,1069,1069,West,2023-05
O11089,C0558,24-11-2023,Tablet,Electronics,3,493,1479,West,2023-11
O11090,C0085,09-10-2023,Mouse,Accessories,3,263,789,West,2023-10
O11091,C0064,09-12-2023,Monitor,Electronics,1,114,114,East,2023-12
O11092,C0463,13-08-2023,Headphones,Electronics,3,540,1620,North,2023-08
O11093,C0466,29-03-2023,Laptop,Electronics,3,968,2904,East,2023-03
O11094,C0135,19-02-2023,Mouse,Accessories,3,731,2193,West,2023-02
O11095,C0347,17-05-2023,Tablet,Electronics,3,695,2085,North,2023-05
O11096,C0090,23-10-2023,Monitor,Electronics,1,582,582,West,2023-10
O11097,C0101,03-09-2023,Monitor,Electronics,1,392,392,North,2023-09
O11098,C0537,27-02-2023,Tablet,Electronics,1,77,77,South,2023-02
O11099,C0550,16-03-2023,Laptop,Electronics,2,298,596,South,2023-03
O11100,C0241,10-12-2023,Phone,Electronics,3,195,585,North,2023-12
O11101,C0153,06-05-2023,Headphones,Electronics,2,50,100,East,2023-05
O11102,C0025,16-01-2023,Phone,Electronics,1,270,270,South,2023-01
O11103,C0481,02-12-2023,Headphones,Electronics,1,1115,1115,West,2023-12
O11104,C0045,14-05-2023,Printer,Office,3,394,1182,North,2023-05
O11105,C0048,08-02-2023,Phone,Electronics,2,922,1844,East,2023-02
O11106,C0274,29-03-2023,Phone,Electronics,2,591,1182,West,2023-03
O11107,C0015,04-01-2023,Monitor,Electronics,1,528,528,East,2023-01
O11108,C0137,03-06-2023,Printer,Office,1,670,670,West,2023-06
O11109,C0247,18-09-2023,Laptop,Electronics,3,1142,3426,West,2023-09
O11110,C0525,17-09-2023,Mouse,Accessories,2,672,1344,South,2023-09
O11111,C0008,08-03-2023,Monitor,Electronics,2,1168,2336,West,2023-03
O11112,C0521,27-04-2023,Mouse,Accessories,2,817,1634,East,2023-04
O11113,C0268,06-02-2023,Headphones,Electronics,1,425,425,South,2023-02
O11114,C0199,10-05-2023,Tablet,Electronics,1,357,357,South,2023-05
O11115,C0197,11-08-2023,Printer,Office,3,228,684,North,2023-08
O11116,C0183,28-07-2023,Mouse,Accessories,2,837,1674,North,2023-07
O11117,C0106,11-03-2023,Phone,Electronics,1,1086,1086,East,2023-03
O11118,C0587,06-12-2023,Phone,Electronics,3,643,1929,West,2023-12
O11119,C0467,14-11-2023,Monitor,Electronics,3,1005,3015,West,2023-11
O11120,C0015,05-08-2023,Printer,Office,1,373,373,West,2023-08
O11121,C0270,24-12-2023,Mouse,Accessories,3,232,696,West,2023-12
O11122,C0305,24-05-2023,Mouse,Accessories,2,516,1032,East,2023-05
O11123,C0554,30-09-2023,Keyboard,Accessories,3,644,1932,East,2023-09
O11124,C0155,10-01-2023,Monitor,Electronics,1,1080,1080,South,2023-01
O11125,C0215,14-05-2023,Tablet,Electronics,1,567,567,North,2023-05
O11126,C0152,27-11-2023,Keyboard,Accessories,1,735,735,South,2023-11
O11127,C0482,11-10-2023,Mouse,Accessories,3,943,2829,East,2023-10
O11128,C0021,23-02-2023,Headphones,Electronics,2,127,254,West,2023-02
O11129,C0328,28-06-2023,Mouse,Accessories,2,876,1752,West,2023-06
O11130,C0327,19-04-2023,Printer,Office,2,1132,2264,North,2023-04
O11131,C0035,03-09-2023,Monitor,Electronics,3,757,2271,North,2023-09
O11132,C0001,07-08-2023,Printer,Office,3,332,996,West,2023-08
O11133,C0087,10-02-2023,Keyboard,Accessories,3,221,663,East,2023-02
O11134,C0575,14-06-2023,Headphones,Electronics,2,739,1478,North,2023-06
O11135,C0432,17-02-2023,Headphones,Electronics,3,258,774,West,2023-02
O11136,C0116,27-09-2023,Headphones,Electronics,3,660,1980,East,2023-09
O11137,C0095,30-09-2023,Printer,Office,1,464,464,West,2023-09
O11138,C0502,25-07-2023,Printer,Office,3,1123,3369,South,2023-07
O11139,C0271,19-02-2023,Mouse,Accessories,3,1100,3300,West,2023-02
O11140,C0559,27-12-2023,Mouse,Accessories,3,436,1308,South,2023-12
O11141,C0001,03-02-2023,Printer,Office,1,802,802,South,2023-02
O11142,C0349,08-04-2023,Mouse,Accessories,2,938,1876,South,2023-04
O11143,C0550,14-01-2023,Keyboard,Accessories,3,814,2442,West,2023-01
O11144,C0209,23-12-2023,Headphones,Electronics,2,435,870,South,2023-12
O11145,C0340,26-03-2023,Laptop,Electronics,2,1166,2332,North,2023-03
O11146,C0485,29-09-2023,Monitor,Electronics,2,340,680,South,2023-09
O11147,C0273,02-12-2023,Phone,Electronics,1,988,988,South,2023-12
O11148,C0482,16-12-2023,Mouse,Accessories,2,646,1292,South,2023-12
O11149,C0069,28-05-2023,Laptop,Electronics,3,374,1122,West,2023-05
O11150,C0426,04-07-2023,Printer,Office,3,758,2274,South,2023-07
O11151,C0342,16-11-2023,Laptop,Electronics,3,661,1983,South,2023-11
O11152,C0422,08-09-2023,Keyboard,Accessories,2,206,412,South,2023-09
O11153,C0097,01-01-2023,Laptop,Electronics,2,376,752,West,2023-01
O11154,C0283,20-06-2023,Tablet,Electronics,1,1155,1155,East,2023-06
O11155,C0106,15-04-2023,Printer,Office,1,333,333,East,2023-04
O11156,C0464,17-10-2023,Tablet,Electronics,2,367,734,East,2023-10
O11157,C0056,23-04-2023,Phone,Electronics,2,521,1042,North,2023-04
O11158,C0113,17-08-2023,Printer,Office,2,743,1486,East,2023-08
O11159,C0079,26-05-2023,Mouse,Accessories,1,475,475,East,2023-05
O11160,C0071,05-09-2023,Keyboard,Accessories,3,811,2433,South,2023-09
O11161,C0470,12-07-2023,Phone,Electronics,3,631,1893,West,2023-07
O11162,C0363,12-10-2023,Keyboard,Accessories,1,101,101,North,2023-10
O11163,C0431,28-11-2023,Phone,Electronics,2,570,1140,South,2023-11
O11164,C0411,24-11-2023,Headphones,Electronics,3,581,1743,North,2023-11
O11165,C0384,24-03-2023,Keyboard,Accessories,1,585,585,South,2023-03
O11166,C0574,13-10-2023,Mouse,Accessories,1,1000,1000,North,2023-10
O11167,C0413,11-02-2023,Keyboard,Accessories,3,175,525,South,2023-02
O11168,C0402,04-09-2023,Laptop,Electronics,3,161,483,South,2023-09
O11169,C0471,26-07-2023,Laptop,Electronics,2,447,894,South,2023-07
O11170,C0482,18-10-2023,Printer,Office,2,618,1236,South,2023-10
O11171,C0477,17-07-2023,Monitor,Electronics,1,869,869,North,2023-07
O11172,C0219,04-10-2023,Laptop,Electronics,3,946,2838,North,2023-10
O11173,C0054,17-06-2023,Printer,Office,3,110,330,South,2023-06
O11174,C0171,30-09-2023,Printer,Office,1,635,635,North,2023-09
O11175,C0327,18-04-2023,Headphones,Electronics,3,742,2226,East,2023-04
O11176,C0452,25-07-2023,Phone,Electronics,2,1054,2108,South,2023-07
O11177,C0002,10-01-2023,Printer,Office,3,657,1971,South,2023-01
O11178,C0150,15-10-2023,Monitor,Electronics,1,534,534,North,2023-10
O11179,C0501,27-02-2023,Tablet,Electronics,1,487,487,South,2023-02
O11180,C0045,07-04-2023,Headphones,Electronics,2,951,1902,East,2023-04
O11181,C0391,01-12-2023,Mouse,Accessories,2,510,1020,West,2023-12
O11182,C0548,19-04-2023,Headphones,Electronics,2,1170,2340,East,2023-04
O11183,C0069,13-11-2023,Printer,Office,3,234,702,South,2023-11
O11184,C0599,21-10-2023,Mouse,Accessories,2,897,1794,East,2023-10
O11185,C0579,09-12-2023,Printer,Office,2,128,256,North,2023-12
O11186,C0583,03-01-2023,Phone,Electronics,1,218,218,South,2023-01
O11187,C0043,15-04-2023,Printer,Office,3,643,1929,North,2023-04
O11188,C0103,10-01-2023,Monitor,Electronics,2,567,1134,East,2023-01
O11189,C0126,28-07-2023,Phone,Electronics,2,719,1438,North,2023-07
O11190,C0553,01-02-2023,Phone,Electronics,3,105,315,East,2023-02
O11191,C0494,06-07-2023,Keyboard,Accessories,3,333,999,South,2023-07
O11192,C0292,24-04-2023,Phone,Electronics,2,688,1376,East,2023-04
O11193,C0512,22-07-2023,Monitor,Electronics,3,493,1479,South,2023-07
O11194,C0427,27-04-2023,Laptop,Electronics,1,225,225,South,2023-04
O11195,C0424,30-04-2023,Laptop,Electronics,1,393,393,North,2023-04
O11196,C0130,18-12-2023,Laptop,Electronics,1,874,874,North,2023-12
O11197,C0337,30-09-2023,Tablet,Electronics,2,1033,2066,North,2023-09
O11198,C0341,29-05-2023,Phone,Electronics,2,217,434,South,2023-05
O11199,C0586,31-12-2023,Mouse,Accessories,1,201,201,North,2023-12
O11200,C0101,14-02-2023,Phone,Electronics,2,545,1090,South,2023-02
O11201,C0433,06-06-2023,Laptop,Electronics,1,1087,1087,East,2023-06
O11202,C0404,16-02-2023,Tablet,Electronics,2,1068,2136,East,2023-02
O11203,C0155,28-09-2023,Tablet,Electronics,1,1152,1152,West,2023-09
O11204,C0538,05-08-2023,Monitor,Electronics,3,580,1740,South,2023-08
O11205,C0433,04-12-2023,Phone,Electronics,2,141,282,West,2023-12
O11206,C0273,17-03-2023,Monitor,Electronics,3,499,1497,North,2023-03
O11207,C0049,24-02-2023,Printer,Office,3,692,2076,South,2023-02
O11208,C0302,22-12-2023,Headphones,Electronics,1,1119,1119,West,2023-12
O11209,C0129,18-02-2023,Printer,Office,1,871,871,North,2023-02
O11210,C0144,19-07-2023,Phone,Electronics,2,513,1026,North,2023-07
O11211,C0336,12-03-2023,Mouse,Accessories,2,197,394,North,2023-03
O11212,C0090,30-11-2023,Keyboard,Accessories,3,715,2145,East,2023-11
O11213,C0301,31-07-2023,Laptop,Electronics,2,1194,2388,East,2023-07
O11214,C0514,18-04-2023,Headphones,Electronics,1,508,508,South,2023-04
O11215,C0590,04-08-2023,Laptop,Electronics,2,605,1210,South,2023-08
O11216,C0578,22-08-2023,Phone,Electronics,2,710,1420,North,2023-08
O11217,C0337,11-09-2023,Mouse,Accessories,3,840,2520,West,2023-09
O11218,C0276,06-07-2023,Tablet,Electronics,2,645,1290,South,2023-07
O11219,C0339,11-06-2023,Headphones,Electronics,3,127,381,West,2023-06
O11220,C0018,12-01-2023,Monitor,Electronics,2,327,654,West,2023-01
O11221,C0071,17-02-2023,Headphones,Electronics,2,1124,2248,East,2023-02
O11222,C0357,31-10-2023,Keyboard,Accessories,3,614,1842,East,2023-10
O11223,C0143,11-07-2023,Headphones,Electronics,1,572,572,East,2023-07
O11224,C0293,09-01-2023,Phone,Electronics,1,584,584,East,2023-01
O11225,C0154,24-11-2023,Headphones,Electronics,1,578,578,North,2023-11
O11226,C0472,04-02-2023,Laptop,Electronics,3,471,1413,East,2023-02
O11227,C0364,29-04-2023,Keyboard,Accessories,3,1087,3261,South,2023-04
O11228,C0516,20-12-2023,Phone,Electronics,1,571,571,South,2023-12
O11229,C0132,04-12-2023,Monitor,Electronics,2,1194,2388,North,2023-12
O11230,C0081,26-11-2023,Headphones,Electronics,2,1085,2170,South,2023-11
O11231,C0267,20-05-2023,Keyboard,Accessories,1,356,356,North,2023-05
O11232,C0309,16-08-2023,Phone,Electronics,2,685,1370,South,2023-08
O11233,C0460,10-09-2023,Monitor,Electronics,1,923,923,South,2023-09
O11234,C0236,02-11-2023,Printer,Office,2,1030,2060,South,2023-11
O11235,C0129,21-10-2023,Mouse,Accessories,3,184,552,South,2023-10
O11236,C0375,25-05-2023,Monitor,Electronics,2,605,1210,East,2023-05
O11237,C0563,23-09-2023,Phone,Electronics,2,969,1938,West,2023-09
O11238,C0057,08-02-2023,Printer,Office,1,119,119,West,2023-02
O11239,C0352,31-10-2023,Laptop,Electronics,3,1091,3273,South,2023-10
O11240,C0180,01-02-2023,Headphones,Electronics,2,159,318,South,2023-02
O11241,C0057,29-06-2023,Phone,Electronics,1,892,892,West,2023-06
O11242,C0576,20-08-2023,Keyboard,Accessories,3,526,1578,North,2023-08
O11243,C0229,14-08-2023,Monitor,Electronics,2,579,1158,West,2023-08
O11244,C0402,20-04-2023,Headphones,Electronics,3,931,2793,South,2023-04
O11245,C0343,26-06-2023,Printer,Office,1,358,358,East,2023-06
O11246,C0525,23-10-2023,Phone,Electronics,2,992,1984,North,2023-10
O11247,C0210,17-08-2023,Tablet,Electronics,2,964,1928,South,2023-08
O11248,C0140,07-10-2023,Headphones,Electronics,2,882,1764,South,2023-10
O11249,C0112,05-01-2023,Monitor,Electronics,1,106,106,South,2023-01
O11250,C0339,12-10-2023,Keyboard,Accessories,2,1086,2172,East,2023-10
O11251,C0250,12-09-2023,Phone,Electronics,3,747,2241,West,2023-09
O11252,C0594,18-03-2023,Phone,Electronics,3,1181,3543,North,2023-03
O11253,C0282,29-03-2023,Keyboard,Accessories,2,688,1376,West,2023-03
O11254,C0254,07-07-2023,Printer,Office,3,985,2955,North,2023-07
O11255,C0397,05-01-2023,Printer,Office,3,1046,3138,East,2023-01
O11256,C0178,23-05-2023,Phone,Electronics,1,415,415,South,2023-05
O11257,C0416,21-12-2023,Printer,Office,3,1113,3339,East,2023-12
O11258,C0577,11-01-2023,Mouse,Accessories,1,759,759,West,2023-01
O11259,C0221,07-12-2023,Phone,Electronics,1,470,470,West,2023-12
O11260,C0219,31-05-2023,Monitor,Electronics,1,1058,1058,East,2023-05
O11261,C0255,09-03-2023,Printer,Office,2,238,476,West,2023-03
O11262,C0409,27-10-2023,Printer,Office,3,870,2610,West,2023-10
O11263,C0353,08-08-2023,Phone,Electronics,1,305,305,North,2023-08
O11264,C0284,08-11-2023,Tablet,Electronics,1,999,999,East,2023-11
O11265,C0226,29-11-2023,Monitor,Electronics,2,927,1854,East,2023-11
O11266,C0570,19-03-2023,Phone,Electronics,1,417,417,East,2023-03
O11267,C0181,02-02-2023,Phone,Electronics,2,885,1770,East,2023-02
O11268,C0307,15-03-2023,Printer,Office,1,1174,1174,East,2023-03
O11269,C0399,18-09-2023,Laptop,Electronics,3,727,2181,North,2023-09
O11270,C0522,04-01-2023,Headphones,Electronics,2,356,712,East,2023-01
O11271,C0420,11-04-2023,Phone,Electronics,1,264,264,East,2023-04
O11272,C0510,04-03-2023,Laptop,Electronics,1,707,707,North,2023-03
O11273,C0425,12-09-2023,Mouse,Accessories,2,154,308,North,2023-09
O11274,C0336,17-03-2023,Phone,Electronics,3,1101,3303,West,2023-03
O11275,C0513,16-06-2023,Monitor,Electronics,2,795,1590,West,2023-06
O11276,C0251,13-12-2023,Phone,Electronics,1,417,417,West,2023-12
O11277,C0561,21-10-2023,Headphones,Electronics,2,1163,2326,East,2023-10
O11278,C0199,03-08-2023,Keyboard,Accessories,1,108,108,South,2023-08
O11279,C0239,17-06-2023,Laptop,Electronics,3,431,1293,West,2023-06
O11280,C0380,21-03-2023,Headphones,Electronics,3,738,2214,North,2023-03
O11281,C0539,14-07-2023,Mouse,Accessories,1,960,960,South,2023-07
O11282,C0503,04-05-2023,Laptop,Electronics,2,1187,2374,North,2023-05
O11283,C0044,05-07-2023,Tablet,Electronics,3,757,2271,East,2023-07
O11284,C0207,31-05-2023,Keyboard,Accessories,1,1157,1157,West,2023-05
O11285,C0145,06-02-2023,Printer,Office,1,966,966,North,2023-02
O11286,C0402,25-07-2023,Headphones,Electronics,2,94,188,South,2023-07
O11287,C0300,07-01-2023,Tablet,Electronics,3,414,1242,North,2023-01
O11288,C0507,03-02-2023,Tablet,Electronics,1,629,629,South,2023-02
O11289,C0042,24-10-2023,Monitor,Electronics,3,827,2481,North,2023-10
O11290,C0522,24-12-2023,Mouse,Accessories,1,443,443,East,2023-12
O11291,C0193,02-04-2023,Tablet,Electronics,3,441,1323,North,2023-04
O11292,C0030,01-08-2023,Mouse,Accessories,2,134,268,North,2023-08
O11293,C0058,04-07-2023,Laptop,Electronics,1,118,118,South,2023-07
O11294,C0484,02-11-2023,Mouse,Accessories,1,196,196,North,2023-11
O11295,C0446,09-08-2023,Monitor,Electronics,2,1065,2130,East,2023-08
O11296,C0262,09-11-2023,Laptop,Electronics,2,144,288,North,2023-11
O11297,C0533,02-04-2023,Mouse,Accessories,2,268,536,East,2023-04
O11298,C0372,01-07-2023,Printer,Office,2,1032,2064,North,2023-07
O11299,C0530,17-07-2023,Tablet,Electronics,1,681,681,North,2023-07
O11300,C0387,04-10-2023,Monitor,Electronics,3,286,858,East,2023-10
O11301,C0237,24-02-2023,Laptop,Electronics,3,688,2064,West,2023-02
O11302,C0497,28-03-2023,Tablet,Electronics,1,422,422,North,2023-03
O11303,C0211,28-04-2023,Laptop,Electronics,1,324,324,East,2023-04
O11304,C0329,17-01-2023,Phone,Electronics,2,364,728,East,2023-01
O11305,C0574,10-04-2023,Mouse,Accessories,2,624,1248,East,2023-04
O11306,C0466,03-09-2023,Laptop,Electronics,1,472,472,East,2023-09
O11307,C0429,16-07-2023,Mouse,Accessories,1,473,473,South,2023-07
O11308,C0307,01-06-2023,Tablet,Electronics,1,245,245,South,2023-06
O11309,C0210,17-01-2023,Monitor,Electronics,2,1130,2260,South,2023-01
O11310,C0335,15-10-2023,Printer,Office,3,258,774,West,2023-10
O11311,C0419,02-08-2023,Laptop,Electronics,3,969,2907,East,2023-08
O11312,C0321,01-08-2023,Headphones,Electronics,1,1149,1149,North,2023-08
O11313,C0379,11-11-2023,Monitor,Electronics,1,1120,1120,West,2023-11
O11314,C0146,27-01-2023,Keyboard,Accessories,3,941,2823,West,2023-01
O11315,C0082,13-03-2023,Phone,Electronics,3,728,2184,South,2023-03
O11316,C0402,07-02-2023,Mouse,Accessories,2,981,1962,East,2023-02
O11317,C0494,19-07-2023,Mouse,Accessories,1,762,762,East,2023-07
O11318,C0389,08-08-2023,Headphones,Electronics,3,643,1929,South,2023-08
O11319,C0409,23-07-2023,Tablet,Electronics,3,1009,3027,South,2023-07
O11320,C0404,15-06-2023,Headphones,Electronics,2,865,1730,East,2023-06
O11321,C0217,01-01-2023,Tablet,Electronics,3,137,411,East,2023-01
O11322,C0133,18-04-2023,Laptop,Electronics,3,189,567,South,2023-04
O11323,C0450,15-03-2023,Phone,Electronics,2,429,858,East,2023-03
O11324,C0196,23-11-2023,Keyboard,Accessories,2,66,132,South,2023-11
O11325,C0119,11-06-2023,Laptop,Electronics,3,552,1656,South,2023-06
O11326,C0314,28-06-2023,Phone,Electronics,2,94,188,South,2023-06
O11327,C0326,27-06-2023,Phone,Electronics,3,1151,3453,North,2023-06
O11328,C0214,08-12-2023,Phone,Electronics,3,564,1692,South,2023-12
O11329,C0332,03-04-2023,Headphones,Electronics,3,558,1674,West,2023-04
O11330,C0138,19-08-2023,Laptop,Electronics,3,1077,3231,West,2023-08
O11331,C0277,24-01-2023,Laptop,Electronics,2,374,748,South,2023-01
O11332,C0324,23-12-2023,Tablet,Electronics,3,308,924,West,2023-12
O11333,C0479,25-02-2023,Printer,Office,2,852,1704,West,2023-02
